,Open (USD),High (USD),Low (USD),Close (USD),Volume,Market Cap (USD),SMA,EMA,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK
2021-05-07,56393.68000000,58650.00000000,55241.63000000,57314.75000000,74542.74782900,74542.74782900,56701.2562,55977.4810,52.9266,50207.8889,55336.4584,106622.1536,-11.9109,345.6659,-357.5768,77.0861,83.9583
2021-05-08,57315.49000000,59500.00000000,56900.00000000,58862.05000000,69709.90602800,69709.90602800,56717.8970,56252.2019,56.0093,50322.6537,55728.4258,109786.1468,216.5714,459.3185,-242.7471,81.0254,86.5408
2021-05-09,58866.53000000,59300.00000000,56235.66000000,58240.84000000,69806.11991000,69806.11991000,56720.6682,56441.5960,54.4671,50453.8636,56048.3158,111992.8376,343.5584,469.0444,-125.4860,86.7639,89.7927
2021-05-10,58240.83000000,59500.00000000,53400.00000000,55816.14000000,89586.34925000,89586.34925000,56689.9598,56382.0288,48.8169,50554.9186,56124.8643,111824.3213,245.7111,296.9577,-51.2466,84.5359,77.2741
2021-05-11,55816.14000000,56862.43000000,54370.00000000,56670.02000000,64329.54055000,64329.54055000,56741.6952,56409.4565,50.7543,50697.6234,56285.6341,112165.7419,234.3658,228.4899,5.8759,77.6248,65.8076
2021-05-12,56670.02000000,58000.01000000,48600.00000000,49631.32000000,99842.78983600,99842.78983600,56647.5038,55763.9197,37.9891,49857.9300,55762.3259,114806.2853,-338.6855,-275.6491,-63.0364,60.8718,39.5337
2021-05-13,49537.15000000,51367.19000000,46000.00000000,49670.97000000,147332.00212100,147332.00212100,56594.8502,55183.6388,38.0835,49126.3490,55252.6017,116515.1279,-780.6348,-574.0787,-206.5561,45.9114,32.3930
2021-05-14,49671.92000000,51483.00000000,48799.75000000,49841.45000000,80082.20430600,80082.20430600,56565.8036,54674.8589,38.5172,48606.1845,54766.0382,116364.5752,-1104.3956,-718.2716,-386.1240,31.2099,21.7031
2021-05-15,49844.16000000,50700.00000000,46555.00000000,46762.99000000,89437.44935900,89437.44935900,56400.5516,53921.3476,33.8995,47326.6029,53987.2710,120593.9514,-1591.0439,-963.9359,-627.1080,24.8431,20.4331
2021-05-16,46762.99000000,49795.89000000,43825.39000000,46431.50000000,114269.81277500,114269.81277500,56212.8388,53208.0287,33.4347,45588.8552,53187.9036,129178.3876,-1980.6331,-1082.8201,-897.8130,19.6824,16.9111
2021-05-17,46426.83000000,46686.00000000,42001.00000000,43538.04000000,166657.17273600,166657.17273600,55968.0470,52287.0774,29.6172,43195.6171,52149.0157,141683.0013,-2494.1128,-1277.0398,-1217.0729,15.8994,10.3539
2021-05-18,43538.02000000,45799.29000000,42250.02000000,42849.78000000,116979.86078400,116979.86078400,55672.3332,51388.2872,28.7755,40958.4357,51099.2170,152507.0294,-2922.8927,-1364.6558,-1558.2369,12.4506,10.0868
2021-05-19,42849.78000000,43584.90000000,30000.00000000,36690.09000000,354347.24316100,354347.24316100,55231.2036,49988.4589,22.5888,37071.0991,49519.9070,174007.9865,-3716.8933,-1726.9252,-1989.9682,10.8483,12.1041
2021-05-20,36671.23000000,42451.67000000,34850.00000000,40526.64000000,203017.59692300,203017.59692300,54866.9254,49087.3333,32.3455,35164.4055,48386.2919,180605.1553,-3990.5663,-1600.4785,-2390.0878,14.4205,21.0707
2021-05-21,40525.39000000,42200.00000000,33488.00000000,37252.01000000,202100.88825800,202100.88825800,54437.5568,47960.1596,28.9872,32745.1841,47022.5578,189796.2949,-4420.7299,-1624.5137,-2796.2162,20.2744,27.6483
2021-05-22,37263.35000000,38829.00000000,35200.62000000,37449.73000000,126542.24368900,126542.24368900,54007.5512,46959.1663,29.4634,30702.5967,45775.5036,196504.5724,-4691.6015,-1516.3082,-3175.2933,25.7419,28.5066
2021-05-23,37458.51000000,38270.64000000,31111.01000000,34655.25000000,217136.04659300,217136.04659300,53559.6174,45787.3648,26.7347,28377.7918,44353.3964,204109.4424,-5073.2787,-1518.3884,-3554.8904,26.0091,21.8723
2021-05-24,34681.44000000,39920.00000000,34031.00000000,38796.29000000,161630.89397100,161630.89397100,53171.5030,45121.5481,36.1689,27082.3856,43432.8841,206937.8698,-4984.1591,-1143.4150,-3840.7441,24.8429,24.1497
2021-05-25,38810.99000000,39791.77000000,36419.62000000,38324.72000000,111996.22840400,111996.22840400,52755.3976,44474.2312,35.6066,26330.3632,42536.0496,204592.9142,-4895.1546,-843.5284,-4051.6262,23.8881,25.6423
2021-05-26,38324.72000000,40841.00000000,37800.44000000,39241.91000000,104780.77339600,104780.77339600,52380.4128,43975.9149,37.6373,25924.0839,41817.5731,200752.4656,-4696.4703,-515.8753,-4180.5950,28.1714,34.7220
2021-05-27,39241.92000000,40411.14000000,37134.27000000,38529.98000000,86547.15879400,86547.15879400,52031.9434,43457.2544,36.6706,25812.9268,41112.9689,194113.3897,-4544.0771,-290.7857,-4253.2915,32.6166,37.4855
2021-05-28,38529.99000000,38877.83000000,34684.00000000,35663.49000000,135377.62972000,135377.62972000,51583.6628,42714.9911,32.9959,25816.1016,40224.8169,184311.9704,-4601.5623,-278.6167,-4322.9456,36.3009,36.6951
2021-05-29,35661.79000000,37338.58000000,33632.76000000,34605.15000000,112663.09268900,112663.09268900,51112.9150,41942.6253,31.7316,26023.3610,39346.3400,172576.1297,-4678.5870,-284.5131,-4394.0739,34.7634,30.1096
2021-05-30,34605.15000000,36488.00000000,33379.00000000,35641.27000000,73535.38696700,73535.38696700,50630.3578,41342.4962,34.3824,26490.3542,38679.0920,160566.4703,-4602.9634,-167.1116,-4435.8518,31.6495,28.1438
2021-05-31,35641.26000000,37499.00000000,34153.84000000,37253.81000000,94160.73528900,94160.73528900,50175.3854,40953.0975,38.3919,28090.3432,38261.4901,139972.9595,-4362.6230,58.5831,-4421.2060,30.8604,34.3279
2021-06-01,37253.82000000,37894.81000000,35666.00000000,36693.09000000,81234.66377000,81234.66377000,49712.0472,40547.3825,37.5331,28455.9047,37882.9444,132153.3421,-4169.3354,201.4965,-4370.8319,35.1561,42.9964
2021-06-02,36694.85000000,38225.00000000,35920.00000000,37568.68000000,67587.37249500,67587.37249500,49191.9208,40263.6966,39.7978,29283.8523,37649.3989,121304.8647,-3900.5378,376.2353,-4276.7731,42.6774,50.7078
2021-06-03,37568.68000000,39476.00000000,37170.00000000,39246.79000000,75889.10601100,75889.10601100,48717.6660,40166.8483,43.9890,30768.4107,37633.3033,106282.2299,-3511.6245,612.1188,-4123.7434,51.1880,59.8598
2021-06-04,39246.78000000,39289.07000000,35555.15000000,36829.00000000,91317.79924500,91317.79924500,48191.0464,39848.9580,39.7005,31557.1713,37437.3928,96239.6083,-3359.7740,611.1755,-3970.9495,57.8645,63.0258
2021-06-05,36829.15000000,37925.00000000,34800.00000000,35513.20000000,70459.62149000,70459.62149000,47674.6144,39436.0287,37.5547,32461.9652,37163.4727,84178.5482,-3307.4789,530.7765,-3838.2554,60.6706,59.1261
2021-06-06,35516.07000000,36480.00000000,35222.00000000,35796.31000000,47650.20663700,47650.20663700,47190.4074,39089.3888,38.3271,32986.3845,36968.5074,76789.7359,-3206.2306,505.6198,-3711.8504,55.8734,45.4684
2021-06-07,35796.31000000,36900.00000000,33300.00000000,33552.79000000,77574.95257300,77574.95257300,46738.4630,38562.0937,34.6676,33100.6359,36596.7389,71557.7689,-3269.3370,354.0107,-3623.3477,43.8638,26.9969
2021-06-08,33556.96000000,34068.01000000,31000.00000000,33380.81000000,123251.18903700,123251.18903700,46293.4164,38068.6381,34.3965,32418.4810,36252.8627,74596.6796,-3295.2412,262.4853,-3557.7264,30.8151,19.9800
2021-06-09,33380.80000000,37534.79000000,32396.82000000,37388.05000000,136607.59751700,136607.59751700,45912.6774,38003.8202,45.1586,32852.6547,36306.3869,70843.7087,-2958.3180,479.5268,-3437.8447,26.2615,31.8075
2021-06-10,37388.05000000,38491.00000000,35782.00000000,36675.72000000,109527.28494300,109527.28494300,45570.4392,37877.3345,43.7836,32863.6162,36307.0158,70741.0115,-2717.4578,576.3095,-3293.7673,34.9328,53.0108
2021-06-11,36677.83000000,37680.40000000,35936.77000000,37331.98000000,78466.00530000,78466.00530000,45283.2596,37825.3959,45.4320,32934.6474,36372.8899,70755.3140,-2445.4303,678.6696,-3124.0999,51.5555,69.8482
2021-06-12,37331.98000000,37463.63000000,34600.36000000,35546.11000000,87717.54999000,87717.54999000,44971.6790,37608.3211,41.8368,32912.6010,36269.2418,69835.6499,-2346.8978,621.7617,-2968.6595,62.6533,65.1007
2021-06-13,35546.12000000,39380.00000000,34757.00000000,39020.57000000,86921.02555500,86921.02555500,44751.1336,37742.8210,50.1088,33106.0238,36492.2525,70354.5397,-1965.7897,802.2958,-2768.0856,69.7571,74.3222
2021-06-14,39020.56000000,41064.05000000,38730.00000000,40516.29000000,108522.39194900,108522.39194900,44580.1240,38006.9609,53.1949,33140.1946,36856.6448,74021.1466,-1525.4820,994.0829,-2519.5648,73.4542,80.9397
2021-06-15,40516.28000000,41330.00000000,39506.40000000,40144.04000000,80679.62283800,80679.62283800,44302.9770,38210.4922,52.3274,33321.8526,37175.1486,75708.1080,-1192.8222,1061.3941,-2254.2163,82.6099,92.5678
2021-06-16,40143.80000000,40527.14000000,38116.01000000,38349.01000000,87771.97693700,87771.97693700,43969.7178,38223.6844,48.2418,33480.1557,37318.4013,75700.8574,-1061.7913,953.9401,-2015.7313,86.0824,84.7396
2021-06-17,38349.00000000,39559.88000000,37365.00000000,38092.97000000,79541.30711900,79541.30711900,43634.6528,38211.2354,47.6701,33602.2046,37438.1310,75797.3946,-967.4563,838.6200,-1806.0763,84.4720,76.1085
2021-06-18,38092.97000000,38202.84000000,35129.29000000,35819.84000000,95228.04293500,95228.04293500,43279.9496,37983.4835,42.8183,33607.9990,37329.8032,74547.8448,-1063.8543,593.7776,-1657.6319,74.3344,62.1550
2021-06-19,35820.48000000,36457.00000000,34803.52000000,35483.72000000,68712.44946100,68712.44946100,42835.7386,37745.4108,42.1354,33449.6062,37183.6797,74524.4148,-1154.0691,402.8502,-1556.9194,63.7242,52.9091
2021-06-20,35483.72000000,36137.72000000,33336.00000000,35600.16000000,89878.17085000,89878.17085000,42391.7344,37541.1012,42.4777,33267.6382,37049.3960,74866.9744,-1202.3098,283.6876,-1485.9974,53.3097,44.8652
2021-06-21,35600.17000000,35750.00000000,31251.23000000,31608.93000000,168778.87315900,168778.87315900,41892.3488,36976.1325,34.8652,32105.5772,36542.8697,80915.7948,-1544.7924,-47.0360,-1497.7564,43.0172,31.2772
2021-06-22,31614.12000000,33298.78000000,28805.00000000,32509.56000000,204208.17976200,204208.17976200,41399.1522,36550.7446,37.5834,31377.6259,36146.3279,83833.3479,-1723.6696,-180.7305,-1542.9391,34.2701,26.6680
2021-06-23,32509.56000000,34881.00000000,31683.00000000,33678.07000000,126966.10056300,126966.10056300,41008.7134,36277.1566,41.0224,31159.0077,35885.1639,83146.7250,-1750.9581,-166.4152,-1584.5429,27.5794,24.7929
2021-06-24,33675.07000000,35298.00000000,32286.57000000,34663.09000000,86625.80426000,86625.80426000,40553.2530,36123.4359,43.8319,30986.9603,35744.3290,83318.0157,-1673.8070,-71.4113,-1602.3957,29.9598,38.4184
2021-06-25,34663.08000000,35500.00000000,31275.00000000,31584.45000000,116061.13035600,116061.13035600,40057.0684,35691.1516,37.7752,30184.1687,35320.6041,86684.9581,-1839.8757,-189.9840,-1649.8917,33.0559,35.9564
2021-06-26,31576.09000000,32730.00000000,30151.00000000,32283.65000000,107820.37528700,107820.37528700,39556.4464,35366.6276,39.8094,29617.0422,34982.1780,88633.5363,-1893.2427,-194.6808,-1698.5619,35.5400,32.2453
2021-06-27,32283.65000000,34749.00000000,31973.45000000,34700.34000000,96613.24421100,96613.24421100,39073.2122,35303.1716,46.3392,29592.8147,34890.6399,87868.8923,-1720.6946,-17.7062,-1702.9885,33.5154,32.3445
2021-06-28,34702.49000000,35297.71000000,33862.72000000,34494.89000000,82222.26781900,82222.26781900,38598.2932,35226.1924,45.8835,29552.8770,34774.0706,86986.0059,-1582.2875,96.5608,-1678.8483,34.8933,40.0902
2021-06-29,34494.89000000,36600.00000000,34225.43000000,35911.73000000,90788.79622000,90788.79622000,38200.2050,35291.4817,49.5670,29617.7845,34787.1332,86480.6211,-1342.7928,268.8443,-1611.6372,41.1586,51.0411
2021-06-30,35911.72000000,36100.00000000,34017.55000000,35045.00000000,77152.19763400,77152.19763400,37767.7046,35268.0073,47.4398,29567.9888,34724.6803,86291.5947,-1208.9929,322.1154,-1531.1083,48.6077,54.6917
2021-07-01,35045.00000000,35057.57000000,32711.00000000,33504.69000000,71708.26611200,71708.26611200,37445.1720,35100.0723,43.8389,29351.0123,34523.2965,86246.1379,-1213.2600,254.2787,-1467.5387,53.9837,56.2183
2021-07-02,33502.33000000,33977.04000000,32699.00000000,33786.55000000,56172.18137800,56172.18137800,37127.4836,34974.9749,44.6666,29146.1060,34366.9817,86575.7382,-1180.2922,229.7971,-1410.0894,56.0739,57.3118
2021-07-03,33786.54000000,34945.61000000,33316.73000000,34669.13000000,43044.57864100,43044.57864100,36824.0372,34945.8468,47.2863,29358.5410,34303.1010,83748.7007,-1070.6069,271.5860,-1342.1929,58.8594,63.0482
2021-07-04,34669.12000000,35967.85000000,34357.15000000,35286.51000000,43703.47578900,43703.47578900,36594.5076,34978.2910,49.1016,30033.7020,34318.7395,77169.1142,-923.2208,335.1777,-1258.3985,64.8184,74.0953
2021-07-05,35288.13000000,35293.78000000,33125.55000000,33690.14000000,64123.87424500,64123.87424500,36339.6804,34855.6099,44.8051,30652.4435,34207.2465,69755.2767,-924.5721,267.0611,-1191.6332,70.2755,73.6830
2021-07-06,33690.15000000,35118.88000000,33532.00000000,34220.01000000,58210.59634900,58210.59634900,36153.3198,34795.0766,46.4791,31081.5014,34176.9501,65131.4375,-872.8255,255.0461,-1127.8717,72.4722,69.6383
2021-07-07,34220.02000000,35059.09000000,33777.77000000,33862.12000000,53807.52167500,53807.52167500,35973.5666,34706.2236,45.4758,31559.7955,34132.2310,59856.5859,-850.8862,221.5884,-1072.4746,68.1417,61.1037
2021-07-08,33862.11000000,33929.64000000,32077.00000000,32875.71000000,70136.48032000,70136.48032000,35897.2790,34531.8890,42.7377,31511.1846,34013.7149,59039.0172,-902.6886,135.8288,-1038.5174,61.6797,54.2970
2021-07-09,32875.71000000,34100.00000000,32261.07000000,33815.81000000,47153.93989900,47153.93989900,35763.0624,34463.6910,46.0705,31593.9080,33998.7518,58047.1891,-857.9937,144.4189,-1002.4126,55.8695,52.2078
2021-07-10,33815.81000000,34262.00000000,33004.78000000,33502.87000000,34761.17546800,34761.17546800,35688.0796,34372.1842,45.1289,31685.1017,33961.9273,56730.1833,-838.1625,131.4001,-969.5626,50.1833,44.0450
2021-07-11,33502.87000000,34666.00000000,33306.47000000,34258.99000000,31572.64744800,31572.64744800,35624.2648,34361.4038,47.8996,31954.7998,34007.1013,54530.1167,-752.7563,173.4451,-926.2013,47.4317,46.0424
2021-07-12,34259.00000000,34678.43000000,32658.34000000,33086.63000000,48181.40376200,48181.40376200,35592.8924,34239.9968,44.1750,31940.4669,33928.0027,53803.3610,-770.7857,124.3325,-895.1182,41.5427,34.5406
2021-07-13,33086.94000000,33340.00000000,32202.25000000,32729.77000000,41126.36100800,41126.36100800,35471.5620,34096.1657,43.0769,31757.2245,33812.1695,54361.6194,-804.5950,72.4186,-877.0136,36.5043,28.9301
2021-07-14,32729.12000000,33114.03000000,31550.00000000,32820.02000000,46777.82348400,46777.82348400,35361.4680,33974.6280,43.4597,31634.6916,33709.4472,54457.0032,-814.7151,49.8388,-864.5539,28.6342,22.4318
2021-07-15,32820.03000000,33185.25000000,31133.00000000,31880.00000000,51639.57635300,51639.57635300,35214.2298,33775.1396,40.4116,31511.3983,33525.9757,53671.7503,-888.3468,-19.0343,-869.3125,23.8344,20.1412
2021-07-16,31874.49000000,32249.18000000,31020.00000000,31383.87000000,48499.86415400,48499.86415400,35071.3076,33547.3996,38.8624,31110.7889,33293.8464,55124.4210,-975.4892,-84.9414,-890.5478,19.9190,17.1840
2021-07-17,31383.86000000,31955.92000000,31164.31000000,31520.07000000,34012.24213200,34012.24213200,34988.4392,33354.3206,39.5476,30731.2368,33078.9731,56556.3365,-1021.7815,-104.9869,-916.7945,16.0985,10.9704
2021-07-18,31520.07000000,32435.00000000,31108.97000000,31778.56000000,35923.71618600,35923.71618600,34931.9074,33204.2482,40.9012,30462.5181,32903.8621,57317.3023,-1025.7858,-87.1930,-938.5928,13.2970,11.7367
2021-07-19,31778.57000000,31899.00000000,30407.44000000,30839.65000000,47340.46849900,47340.46849900,34835.8750,32979.0484,37.6072,30219.6981,32652.2660,56977.9453,-1092.1321,-122.8314,-969.3006,11.6834,12.3432
2021-07-20,30839.65000000,31063.07000000,29278.00000000,29790.35000000,61034.04901700,61034.04901700,34686.6058,32675.3628,34.2841,29614.8980,32324.8894,59424.8028,-1215.3717,-196.8568,-1018.5149,12.0028,11.9284
2021-07-21,29790.34000000,32858.00000000,29482.61000000,32144.51000000,82796.26512800,82796.26512800,34595.6342,32624.8054,45.8459,29526.0827,32246.7406,59453.3195,-1110.2803,-73.4123,-1036.8679,15.9923,23.7051
2021-07-22,32144.51000000,32591.35000000,31708.00000000,32287.83000000,46148.09243300,46148.09243300,34490.0172,32592.7125,46.4634,29487.6975,32188.7183,59198.9267,-1003.8580,26.4079,-1030.2660,24.9529,39.2250
2021-07-23,32287.58000000,33650.00000000,31924.32000000,33634.09000000,50112.86362600,50112.86362600,34377.7632,32691.8913,52.0004,29670.9810,32266.0481,58216.7195,-801.6448,182.8969,-984.5417,42.0294,63.1581
2021-07-24,33634.10000000,34500.00000000,33401.14000000,34258.14000000,47977.55013800,47977.55013800,34326.3460,32841.0578,54.3570,29978.6866,32407.7400,56698.2733,-584.2983,320.1947,-904.4930,59.5291,76.2042
2021-07-25,34261.51000000,35398.00000000,33851.12000000,35381.02000000,47852.92831300,47852.92831300,34323.7024,33082.9590,58.3220,29996.6148,32661.2698,59307.8192,-317.7795,469.3708,-787.1503,76.7432,90.8673
2021-07-26,35381.02000000,40550.00000000,35205.78000000,37237.60000000,152452.51272400,152452.51272400,34352.5282,33478.6391,63.9051,29836.9860,33083.5649,65549.3541,42.7562,663.9252,-621.1690,84.8632,87.5180
2021-07-27,37241.33000000,39542.61000000,36383.00000000,39457.87000000,88397.26701500,88397.26701500,34470.6298,34048.0897,69.2161,29399.2921,33702.9449,76739.4729,501.8555,898.4196,-396.5641,88.4226,86.8825
2021-07-28,39456.61000000,40900.00000000,38772.00000000,40019.56000000,101344.52844100,101344.52844100,34603.4048,34616.8011,70.4025,29134.4155,34349.1727,86496.7441,900.6368,1037.7607,-137.1239,86.2834,84.4498
2021-07-29,40019.57000000,40640.00000000,39200.00000000,40016.48000000,53998.43928300,53998.43928300,34655.9734,35131.0563,70.3865,29040.3147,34961.0888,94168.8295,1202.5628,1071.7494,130.8134,87.6811,91.7111
2021-07-30,40018.49000000,42316.71000000,38313.23000000,42206.37000000,73602.78480500,73602.78480500,34766.5864,35804.8957,74.7806,28819.4479,35752.0389,105077.9485,1600.1022,1175.4311,424.6712,90.2732,94.6587
2021-07-31,42206.36000000,42448.00000000,41000.15000000,41461.83000000,44849.79101200,44849.79101200,34849.1834,36343.6513,70.9272,28834.9342,36430.6352,112387.6451,1833.9365,1127.4122,706.5242,93.6859,94.6879
2021-08-01,41461.84000000,42599.00000000,39422.01000000,39845.44000000,53953.18632600,53953.18632600,34935.1700,36677.1550,63.3011,29045.6320,36920.9903,115674.5733,1867.2976,928.6187,938.6789,93.2261,90.3316
2021-08-02,39850.27000000,40480.01000000,38690.00000000,39147.82000000,50837.35195400,50837.35195400,34937.7150,36912.4564,60.2882,29317.0662,37312.7207,117269.2651,1816.5048,702.2607,1114.2441,88.9991,81.9778
2021-08-03,39146.86000000,39780.00000000,37642.03000000,38207.05000000,57117.43585300,57117.43585300,34891.5302,37035.7510,56.3904,29585.4975,37584.2917,117572.2335,1680.9619,453.3742,1227.5876,81.8739,73.3123
2021-08-04,38207.04000000,39969.66000000,37508.56000000,39723.18000000,52329.35243000,52329.35243000,34883.1130,37291.6967,60.7901,29979.6138,37974.6036,117924.5010,1676.5558,359.1745,1317.3813,75.5636,71.4008
